category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
ARCH,KOR,https://archivenew.vop.co.kr/images/mobilethumbnail/2018-06/19114436_khroo.jpg,2024-07-02T11:04:54.625721,"A large, ornate building with a tiled roof and many pillars stands over a still pond, reflecting its image in the water.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://wimg.mk.co.kr/meet/neds/2014/03/image_readmed_2014_402706_13947793201253576.jpg,2024-07-02T11:04:54.625721,"A modern building with a slanted, slatted facade.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://lh6.googleusercontent.com/proxy/hnqqP1jDgOtvGFF2zqCCj9ZejeIPwjatAgrpl-tZf2Q8MahjW7fb00RNHJOQ2ZYOMkfKzHHhGdgDj-At5ez3Z3beNEmNztdswxGmZNmWI7EHken1aSRUOemWLZV5oLxfYOBk,2024-07-02T11:04:54.625721,"A complex of buildings with a tiled roof, surrounded by trees.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://pds.joongang.co.kr/news/component/htmlphoto_mmdata/202206/07/b8a75c89-8813-4cf7-904e-ac7662ec4a15.jpg,2024-07-02T11:04:54.625721,A wooden structure with a view of another structure and a lush green landscape through an open doorway.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://asia.si.edu/wp-content/uploads/2023/04/once-upon-a-roof-banner-rev2-scaled-1-558x239.webp,2024-07-02T11:04:54.625721,A diagram of a multi-tiered building with detailed carvings.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrzdq7eIvs2pft9Eoe9LjcPdB2aY5zcKof4A&s,2024-07-02T11:04:54.625721,"An aerial view of a modern building with a large, open courtyard in the center.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://res.heraldm.com/content/image/2011/09/05/20110905000897_0.jpg,2024-07-02T11:04:54.625721,A large building with a colorful patterned facade stands behind a circular walkway covered by a wooden roof.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.imwood.co.kr/news/photo/201711/21136_32192_3357.jpg,2024-07-02T11:04:54.625721,A room with large windows and multiple concrete walls with light streaming in.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://t1.daumcdn.net/cfile/blog/25642A4751AD7BDC1E,2024-07-02T11:04:54.625721,A large building with a curved facade and a car in front of it.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://cdn.hankyung.com/photo/202011/01.24313723.1.jpg,2024-07-02T11:04:54.625721,"A large, grey, rectangular building stands tall over a cityscape with numerous smaller buildings and roads below.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://vmspace.com/ActiveFile/spacem.org/board_img/19659074265f9b704a21e42.jpg,2024-07-02T11:04:54.625721,A person walks through a concrete structure with a white ceiling.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTOcAuEfCp-k7OtIirBCMaHQRfZSZLgHUbqrQ&s,2024-07-02T11:04:54.625721,"A tall, rectangular building with an overhang and a patterned facade stands in front of a street and trees.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHAu_esVrur0F-bdisICgPrnq2ciz837YuAw&s,2024-07-02T11:04:54.625721,A modern building with large windows sits on a sandy shore with a calm blue sky above.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://vmspace.com/ActiveFile/spacem.org/board_img/11964252926141ab6280a9a.jpg,2024-07-02T11:04:54.625721,A large building with many windows and a flat roof sits on a grassy area.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://image.fnnews.com/resource/media/image/2019/10/27/201910271824054338_l.jpg,2024-07-02T11:04:54.625721,"A tall, modern building with a curved facade is illuminated at dusk.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQrBPVgKQg-RiJB0bRuJS4pFg8ok7TR5NPyTQ&s,2024-07-02T11:04:54.625721,A set of stairs with a white railing leads upwards to a curved overhang.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://datacdn.ibtravel.co.kr/files/2023/05/11105826/PL_12CMYK.jpg,2024-07-02T11:04:54.625721,"A modern building with a curved facade, seen from a low angle.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://image.dnews.co.kr/photo/photo/2022/08/25/202208251442515240808-2-307385.jpg,2024-07-02T11:04:54.625721,Two buildings with many windows face each other across a courtyard with a curved entrance.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://d3ka2tubj80de2.cloudfront.net/1608702469912.jpg,2024-07-02T11:04:54.625721,A multi-level building with many windows is lit up at dusk.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://blog.kakaocdn.net/dn/mfzb0/btqtYLnEPG7/MumftKHXjEIc9TiWZEUaXk/img.jpg,2024-07-02T11:04:54.625721,A curved roof made of dark tiles rests atop a wall of irregular stones.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS_Sli3jiXYLvjdg2exh_H1VkNEB7Q6rkwTQw&s,2024-07-02T11:04:54.625721,"An aerial view of a large, white building with a flat roof and several smaller structures nestled within a forest.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTS2kVpkgPVipGthmU_Z6vvlz92FxgYol8-7Q&s,2024-07-02T11:04:54.625721,"A large, modern building with a complex geometric design is lit up at night.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.issuemaker.kr/news/photo/old/14469589170208.jpg,2024-07-02T11:04:54.625721,A wooden railing with intricate designs is attached to the exterior of a building.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://lh4.googleusercontent.com/proxy/GTXMnPhD8tBe0ApDOK4qgJXR9tU_0EFPbL5-qJrcVvEUf6Jiy6-lXp8c9dpZB7fadlv7wj2dC_Y5Tr64DKeppPSOVbY6KljfbRkwHzFbDFvkcQ,2024-07-02T11:04:54.625721,A modern building with a unique design sits against a backdrop of mountains.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://image.ytn.co.kr/general/jpg/2019/1010/201910101343004975_d.jpg,2024-07-02T11:04:54.625721,"A large, modern building with a flat roof and many windows.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://image.dnews.co.kr/photo/photo/2023/09/18/202309181636183210583-2-414701.jpg,2024-07-02T11:04:54.625721,"A long room with a concrete wall, windows overlooking foliage, and rows of wooden benches facing a wall with geometric shapes.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://img.khan.co.kr/news/2021/10/18/l_2021101901002181800193472.jpg,2024-07-02T11:04:54.625721,Two large buildings are pictured in a complex with surrounding green spaces.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://db.kookje.co.kr/news2000/photo/2015/0530/L20150530.22010195510i1.jpg,2024-07-02T11:04:54.625721,Two buildings with a complex roofline stand next to each other.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.dgram.co.kr/wp-content/uploads/2021/01/213-2-%E1%84%90%E1%85%B3%E1%86%A8%E1%84%89%E1%85%A5%E1%86%BC%E1%84%8B%E1%85%B5%E1%84%86%E1%85%B5%E1%84%8C%E1%85%B5_S.jpg,2024-07-02T11:04:54.625721,A path curves around the corner of a concrete building with large windows and a silhouette of a person visible through one of them.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://weekly.chosun.com/news/photo/201211/4900_1.jpg,2024-07-02T11:04:54.625721,A large concrete building with many windows is illuminated by artificial light at night.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.c3ka.com/wp-content/uploads/2019/09/2019%ED%95%9C%EA%B5%AD%EA%B1%B4%EC%B6%95%EA%B0%80%ED%98%91%ED%9A%8C_%EB%B4%89%EC%95%88%EB%8B%B401.jpg,2024-07-02T11:04:54.625721,"A large, geometric structure with many square openings sits on a hilltop amidst a forest.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://lh5.googleusercontent.com/proxy/qHGs1EVXy_POap1ZMrGJcgtPPmIElhQvN5GQ8K81IDHR1sCYGjFPO-009-V-pm7cLMPhU8AL52Jheksjkfh3mqGrArWiGKj2G6VwM9TTfBqqXJqfGw,2024-07-02T11:04:54.625721,"A model of a building complex, with multiple levels and a central courtyard.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR2NTdB3wxwmTKn-Fgj-ZRKPrjLyUuoCZOQQw&s,2024-07-02T11:04:54.625721,A stone staircase leads up to a building with a tiled roof and decorative pillars.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://building2.auric.or.kr/Upload/BuildingImg/Medium/9728_bc7f6db3-e298-461f-9d0e-e61223631a87.jpg,2024-07-02T11:04:54.625721,An aerial view of a building complex with a large parking lot and surrounding greenery.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.worldhistory.org/img/c/p/1600x900/5614.jpg,2024-07-02T10:53:43.336800,"A large building with a tiled roof, many windows, and a few people standing in front of it.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.re-thinkingthefuture.com/travel-and-architecture/a5172-10-reasons-why-architects-must-visit-south-korea/attachment/image-sources-image-14_gyeongbokgung-palace_agoda-com/,2024-07-02T10:53:43.336800,"A multi-level building with curved, layered roofs sits in front of a set of steps.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://brewminate.com/wp-content/uploads/2019/01/011319-38-History-Art-Architecture-Korea.jpg,2024-07-02T10:53:43.336800,A large building with a tiled roof is located on a stone embankment overlooking a pond.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://images.adsttc.com/media/images/62f7/0b79/f08d/d161/3a1f/7e9e/newsletter/seoul-city-guide-10-projects-to-see-in-the-heart-of-south-korea_1.jpg?1660357504,2024-07-02T10:53:43.336800,"A large, curved building sits adjacent to a busy road in a city.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://static.dezeen.com/uploads/2017/01/six-korean-architects-choi-won-joon-luca-galofaro-photography_dezeen_2364_sq.jpg,2024-07-02T10:53:43.336800,"A paved courtyard is situated between two buildings, one with a tiled roof and the other with a flat roof.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://10mag.com/wp-content/uploads/2014/01/4fafd0b2750690148c041ce2c7314d9f.jpg.webp,2024-07-02T10:53:43.336800,A large building with a brightly colored roof sits against a night sky.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://i0.wp.com/www.re-thinkingthefuture.com/wp-content/uploads/2021/09/A5212-Modern-and-traditional-Architecture-in-South-Korea.jpg?w=999,2024-07-02T10:53:43.336800,A building with a curved roof surrounds a courtyard with greenery.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://brewminate.com/wp-content/uploads/2018/03/032518-01-Art-History-East-Korea.jpg,2024-07-02T10:53:43.336800,A large building with multiple levels and a complex roof structure.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://cdnassets.hw.net/dims4/GG/63337bb/2147483647/resize/480x%3E/quality/90/?url=https%3A%2F%2Fcdnassets.hw.net%2F52%2Fe3%2F78d0af434747989382b9616ae56e%2F2017-8-30-moonhoon-simple-house-16-edited.jpg,2024-07-02T10:53:43.336800,"A large, angular, concrete building with large windows sits on a grassy area.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://brewminate.com/wp-content/uploads/2020/04/041420-13-History-Ancient-Medieval-Korea-Art-Architecture.jpg,2024-07-02T10:53:43.336800,A group of structures with wooden frames and tiled roofs are situated on a hillside.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.kedglobal.com/data/ked/image/2023/02/15/ked202302150013.647x.0.jpg,2024-07-02T10:53:43.336800,A densely populated neighborhood sits at the base of a large mountain range.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://arquitecturaviva.com/assets/uploads/obras/51021/av_imagen.webp,2024-07-02T10:53:43.336800,A multi-level structure with large windows and a series of balconies stands in front of green foliage.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://images.adsttc.com/media/images/55e6/b89e/8450/b5a3/ae00/0ee0/newsletter/incheon-tri-bowl-iarc-architects-2.jpg?1441183898,2024-07-02T10:53:43.336800,"A large, curved structure with a smooth, gray surface is in front of three tall buildings.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://assets-news.housing.com/news/wp-content/uploads/2021/12/15004200/Korean-house-designs-shutterstock_1918249682-1200x700-compressed.jpg,2024-07-02T10:53:43.336800,A row of houses with wooden frames and black tiled roofs are situated on a grassy lot with a stone path leading between them.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAUeAQ2cSvZ4RcqmMSnnqdilgXMapUFh2eHg&s,2024-07-02T10:53:43.336800,A modern building with a pointed roof and large windows is pictured.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://i.insider.com/5745c450dd08953a708b48d9?width=1136&format=jpeg,2024-07-02T10:53:43.336800,"An aerial view of a large building complex with a curved, multi-level design, surrounded by green grass and a winding road.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://d251cvb8f7e7p0.cloudfront.net/images/Article_Images/ImageForArticle_8449_16388117787937796.jpg,2024-07-02T10:53:43.336800,"A wooden ceiling is decorated with intricate, colorful patterns.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.designboom.com/wp-content/dbsub/438994/2023-01-11/muuun-2-63be1a10e1ad8.jpg,2024-07-02T10:53:43.336800,"A building with a curved, tiled roof is partially surrounded by a stone wall.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,"https://media.architecturaldigest.com/photos/55f9df0514adf283236d8059/4:3/w_800,h_600,c_limit/dam-images-daily-2015-02-korean-young-architects-korean-young-architects-winners-exhibition-01.jpg",2024-07-02T10:53:43.336800,A modern building with a slatted facade and a ramp leading to a deck.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.e-architect.com/images/jpgs/korea/national-library-sejong-city-s270913-1.jpg,2024-07-02T10:53:43.336800,"A modern building with a curved roof stands before a paved road, surrounded by green grass and trees.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTdqJSy00Jxg5Y7YS5mzExrEoKwGY29ZwVjBA&s,2024-07-02T10:53:43.336800,The image shows a close-up view of the intricately decorated roof of a building.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.architecturalrecord.com/ext/resources/Issues/2017/1701-Snapshot-IDMM-Architects-Gimpo-South-Korea-The-Closest-Church-01.jpg,2024-07-02T10:53:43.336800,"A large, modern building with a cross on its exterior stands near a street and other buildings.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://10mag.com/wp-content/uploads/2014/01/Seoul-New-City-Hall-by-iArc-Architects35.jpg,2024-07-02T10:53:43.336800,"A modern building with a curved glass facade sits beside a taller, rectangular building, and both are surrounded by greenery.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://t4.ftcdn.net/jpg/04/39/45/47/360_F_439454712_84RhEpQVA1FArMRyVh2igGFmTegNQSFP.jpg,2024-07-02T10:53:43.336800,"An expansive palace complex with a large, ornate gate stands against a backdrop of a cloudy sky.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://architectureplusllc.com/wp-content/uploads/2022/04/jay-lee-RkfsBb5rdaQ-unsplash-scaled.jpg,2024-07-02T10:53:43.336800,"A building with a curved, ornate roof against a clear blue sky.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://cdn.modlar.com/news/225/img/s_713_x/contemporary_south_korean_architecture_59c29522c19d9.jpg,2024-07-02T10:53:43.336800,A modern building with a large yard and a garden with a stream running through it.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://www.re-thinkingthefuture.com/architectural-styles/a5212-modern-and-traditional-architecture-in-south-korea/attachment/a5212-modern-and-traditional-architecture-in-south-korea-4/,2024-07-02T10:53:43.336800,A pond surrounded by a garden with several structures on a hillside.,0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://images.adsttc.com/media/images/62f7/0c64/ac3f/211b/a6d6/6620/medium_jpg/seoul-city-guide-10-projects-to-see-in-the-heart-of-south-korea_1.jpg?1660357736,2024-07-02T10:53:43.336800,"A building with a curved, patterned facade, several large circular windows, and a car parked in front.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://static.dezeen.com/uploads/2017/12/w-house-ode-south-korea-architecture_dezeen_2364_col_0.jpg,2024-07-02T10:53:43.336800,"A modern building with white, gray, and brown siding is situated on a gravel path.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://masonkorea.weebly.com/uploads/2/0/1/3/20135053/3788675_orig.jpg,2024-07-02T10:53:43.336800,"A long, covered walkway with many red wooden pillars and a colorful ceiling.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://static.dezeen.com/uploads/2019/10/saemoonan-church-south-korea-seoinn-design-group_dezeen_2364_sq_9.jpg,2024-07-02T10:53:43.336800,"A tall, rectangular building with a curved wall and a smaller building are lit up against a blue sky.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://images.adsttc.com/media/images/62f7/0ca4/ac3f/211b/a6d6/6626/newsletter/seoul-city-guide-10-projects-to-see-in-the-heart-of-south-korea_1.jpg?1660357801,2024-07-02T10:53:43.336800,"A tall, slender building stands amidst a city with a body of water nearby.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://sdg-migration-met.s3.amazonaws.com/wp-content/uploads/2021/07/12211109/142788786bc7dad78f771a6e85382c17-IceRink.jpg,2024-07-02T10:53:43.336800,"A large, domed building with numerous triangular supports and a flat entrance area in front of it.",0,0,0,0,0,,2024-08-11T16:10:40.780712
ARCH,KOR,https://static.designboom.com/wp-content/uploads/2024/06/3XN-GXN.-chungnam-art-center-designboom-500.jpg,2024-07-02T10:53:43.336800,A modern building with a curved roof sits in front of a mountain range.,0,0,0,0,0,,2024-08-11T16:10:40.780712
