category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
CITIES,MEX,https://r-xx.bstatic.com/xdata/images/city/608x352/682570.webp?k=88217ed4855a6c17c8291f0a6e56a21b24bf334a8bb6ec350429f577ce9ae489&o=,2024-08-10T03:37:48.318844,A densely populated city is illuminated at night by many lights.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://www.going.com/_next/image?url=https%3A%2F%2Fgoing-cms-strapi.s3.amazonaws.com%2F64b963ae34456e6c774a5a87_cdmx_Header_742a47a848.webp&w=3840&q=100&dpl=dpl_Ak2TA5qTpHtKThTf62NXHqUmV9dc,2024-08-10T03:37:48.318844,A large stone building with multiple towers stands in front of a paved square.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://www.forbes.com/advisor/wp-content/uploads/2023/08/Famil-travel-guide-to-mexico-city.jpg,2024-08-10T03:37:48.318844,A tall column topped with a winged figure stands in a city setting with tall buildings and green trees.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://web-assets.bcg.com/dims4/default/ea77d89/2147483647/strip/true/crop/2880x1620+0+0/resize/1200x675!/format/webp/quality/90/?url=http%3A%2F%2Fboston-consulting-group-brightspot.s3.amazonaws.com%2F04%2F00%2Faad889704b45af26b2619fb61743%2Fbcg-in-mexico-mexico-city-office-rectangle-opt.jpg,2024-08-10T03:37:48.318844,An aerial view of a city with many buildings and a large park with a building in the foreground.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://cdn.mos.cms.futurecdn.net/p96mmzCtD5XSvJ9NwEHAvG.jpg,2024-08-10T03:37:48.318844,A tall structure with a golden figure on top is surrounded by buildings and trees.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://media.timeout.com/images/105216482/750/562/image.jpg,2024-08-10T03:37:48.318844,"A large city at dusk, with tall buildings lit up, a street lined with trees, and an open space in the foreground.",0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://www.telegraph.co.uk/content/dam/Travel/Destinations/Central%20America/Hotels%20-%20Mexico/Mexico-city/mexico-city-guide-lead-image-cityscape.jpg?imwidth=680,2024-08-10T03:37:48.318844,"An aerial view of a densely populated city at night, illuminated by streetlights and buildings.",0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://images.theconversation.com/files/345131/original/file-20200701-141278-xa8j31.jpg?ixlib=rb-4.1.0&rect=0%2C0%2C5176%2C3445&q=20&auto=format&w=320&fit=clip&dpr=2&usm=12&cs=strip,2024-08-10T03:37:48.318844,A cityscape is covered in a thick layer of fog or haze.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/MexicoCityStockExchange01.jpg/170px-MexicoCityStockExchange01.jpg,2024-08-10T03:37:48.318844,A street scene with a large building in the foreground and a smaller building in the background.  There are many people and palm trees in front of the buildings.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://i.guim.co.uk/img/media/241db906a728d19bd0b94fdd4f083da5545319b9/0_207_5040_3024/master/5040.jpg?width=700&quality=85&auto=format&fit=max&s=0c6ca304f4bcc31ed46abddfc464f3b2,2024-08-10T03:37:48.318844,A dense cityscape is illuminated at night with many bright lights.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,"https://mclaren.bloomreach.io/cdn-cgi/image/width=1024,quality=80,format=webp/delivery/resources/content/gallery/mclaren-racing/formula-1/2023/mexico-city-gp/preview/mexico-preview-article-cover-square.jpg",2024-08-10T03:37:48.318844,A densely populated city with tall buildings is seen at dusk with a pink sky and many trees.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://assets.bwbx.io/images/users/iqjWHBFdfxIU/i7ZXzSYta9cY/v1/-1x-1.jpg,2024-08-10T03:37:48.318844,A city is lit up at night.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://cdn.portico.travel/i/v1.204605.jpg,2024-08-10T03:37:48.318844,An aerial view of a city with many buildings and trees.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://images.mansionglobal.com/im-352354?width=1280&size=1.33333333,2024-08-10T03:37:48.318844,An aerial view of a city with many buildings and trees.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://www.ktchnrebel.com/wp-content/uploads/2019/03/Working-in-Mexico-City-KTCHNrebel-copyright-Fotolia-javarman.jpg,2024-08-10T03:37:48.318844,"A large, old building with tall towers and a dome sits in a crowded square with people and vehicles around it.",0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://cf.bstatic.com/xdata/images/hotel/max1024x768/327949275.jpg?k=be002212005610b826264446b825e48134265214036ceb0f9d7538ce3c028a12&o=&hp=1,2024-08-10T03:37:48.318844,A city with many tall buildings and a lot of trees in between.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://s3.amazonaws.com/images.skyscrapercenter.com/thumbs/95004_307x179.jpg,2024-08-10T03:37:48.318844,A large park with tall buildings in the background.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://assets.hyatt.com/content/dam/hyatt/hyattdam/images/2022/12/23/1111/MEXAZ-P0017-Infinity-Pool-With-Mexico-City-Skyline.jpg/MEXAZ-P0017-Infinity-Pool-With-Mexico-City-Skyline.16x9.jpg,2024-08-10T03:37:48.318844,The reflection of a city skyline in a still body of water.,0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://static1.squarespace.com/static/638a651ad5f9324e20972bf2/t/638a6655d5f9324e20979a89/1605473540921/13918671667_a9e171dcec_k.jpg?format=1500w,2024-08-10T03:37:48.318844,"A street lined with tall buildings and trees, with cars driving down the center.",0,0,0,0,0,,2024-08-11T16:20:17.674500
CITIES,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRiyKXJE9fNnBqYSOOOnBlGf3i5nN_a84AaEA&s,2024-08-10T03:37:48.318844,A tall structure with a figure on top stands in the center of a wide street surrounded by buildings and trees.,0,0,0,0,0,,2024-08-11T16:20:17.674500
