category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
CLOTH,MEX,https://vanda-production-assets.s3.amazonaws.com/2018/05/18/14/30/56/e14b9a78-f1a7-4347-a41f-b153089d4ea9/Frida-ensemble-(1280)-VAFKJH_0229.jpg,2024-08-10T03:48:48.123311,"A mannequin is wearing a colorful, layered garment.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i.pinimg.com/564x/dc/92/d9/dc92d9d13e9cd213163d4c22740a8278.jpg,2024-08-10T03:48:48.123311,A person with long curly hair and a blue jacket is wearing a colorful shawl.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://media1.popsugar-assets.com/files/thumbor/4pEvQWdjMQYtyY03dzszlKm2SQg=/0x0:2000x3000/fit-in/792x1188/filters:format_auto():upscale()/2022/12/29/111/n/1922564/39588f9063ae41b56041d5.91076516_.jpg,2024-08-10T03:48:48.123311,"A person wearing a black top, a floral skirt, and sandals is walking down the sidewalk.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://www.thestoryoftexas.com/upload/images/artifacts/hilos-de-tradicion/oaxaca-fiesta-ensemble-gallery.jpg,2024-08-10T03:48:48.123311,A mannequin is wearing a colorful outfit.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://static1.squarespace.com/static/60a9245497a1d73ddab7a2b8/60a929b1b7e9621e2f2504d3/60a92f30b7e9621e2f25e9db/1621700400692/Textiles-Fashion-Mexico_Live-Colorful_7.jpg?format=original,2024-08-10T03:48:48.123311,Several mannequins are dressed in colorful clothing and are displayed in a white room.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://lh3.googleusercontent.com/ci/AL18g_QnMUVwizAoOSElTu06yoExJBnmqjEMSHqKJQ9QPico54B7cS_3U3P3HxUWzcnSLg-E5jmMSw=s1200,2024-08-10T03:48:48.123311,A mannequin is wearing a long skirt with elaborate colorful embroidery.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://lolomercadito.com/cdn/shop/collections/IMG_1102_63b0ccab-e900-4fdc-8314-289cc66a4de8.jpg?v=1693435665,2024-08-10T03:48:48.123311,A person is wearing a blue garment with colorful embroidered flowers.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i.pinimg.com/originals/7e/39/68/7e396843c1943b5dffb8b8b4b6faaa6c.jpg,2024-08-10T03:48:48.123311,"A person is wearing a wide brimmed hat, a patterned shirt with a fringed hem, and pants.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i.etsystatic.com/20458565/r/il/eb7c69/3830479728/il_fullxfull.3830479728_jsrt.jpg,2024-08-10T03:48:48.123311,"Two white garments with colorful embroidered flowers, one with a yellow skirt and the other with a purple skirt.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i5.walmartimages.com/seo/Mexican-Dress-for-Girls-Long-Skirts-Carnival-Festival-Birthday-Party-National-Dance-Costumes_b781c3c7-4b45-4be6-9e2c-a9a8174d55df.03de414eb747553a514566948cab8e85.jpeg,2024-08-10T03:48:48.123311,"A long, blue dress with a rainbow-colored stripe pattern at the bottom.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRv6hpMYOj2oI31xMqNg-fsxQJa5rgQ39E8rw&s,2024-08-10T03:48:48.123311,"Four mannequins are dressed in elaborate, colorful clothing.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://m.media-amazon.com/images/I/719PMnAYSxL._AC_UY1000_.jpg,2024-08-10T03:48:48.123311,"A woman is wearing a long, red dress with colorful designs.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://img.atlasobscura.com/8R6ejpu98WOBm-MK05Lw4QFcS_HXbS3Fb3qjuNTMeXI/rs:fill:780:520:1/g:ce/q:81/sm:1/scp:1/ar:1/aHR0cHM6Ly9hdGxh/cy1kZXYuczMuYW1h/em9uYXdzLmNvbS91/cGxvYWRzL3BsYWNl/X2ltYWdlcy8yZGFh/ZWQ4OC1hMjhlLTQ0/MzUtYmI0ZC1mM2Ri/NmY4NDIyMzc5MTI2/NDQxOGMzMzgxZGEx/NGFfSU1HXzIwMjIw/MjIwXzE1MDEyNTgy/MS5qcGc.jpg,2024-08-10T03:48:48.123311,"A room with mannequins wearing colorful garments, hats, and accessories.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i.ebayimg.com/images/g/8Q8AAOSwTs5dDJxe/s-l1200.webp,2024-08-10T03:48:48.123311,A woman wearing a colorful striped dress and holding two green objects in her hands.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://images.squarespace-cdn.com/content/v1/53c0344ce4b0fd8b5108ec18/1456805116081-JG192QFTLKFGNF2R6SHA/fashion+in+Mexico,2024-08-10T03:48:48.123311,"A woman is standing in a flowing, patterned dress.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://m.media-amazon.com/images/I/71f1s-MsKrL._AC_UY1000_.jpg,2024-08-10T03:48:48.123311,A young girl is wearing a blue dress with colorful stripes and patterns.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://www.folkwear.com/cdn/shop/products/142shirt_2000x.jpg?v=1597934688,2024-08-10T03:48:48.123311,A person with gray hair is wearing a white top with black geometric pattern around the neckline and light gray pants.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://fashiongtonpost.com/wp-content/uploads/2021/11/mexicofashion.jpg,2024-08-10T03:48:48.123311,A person with long hair is standing in front of a glass door wearing a short-sleeved shirt with a colorful pattern and denim shorts.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://images.squarespace-cdn.com/content/v1/53c0344ce4b0fd8b5108ec18/1518585800986-RDXJL8OAF2TFA5O2RGZA/huraches+in+Mexico,2024-08-10T03:48:48.123311,A person wearing brown pants and holding a round hat stands by a rock wall.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://m.media-amazon.com/images/I/71D6YJ4tFLL._AC_UY1000_.jpg,2024-08-10T03:48:48.123311,"A young girl is wearing a long blue dress with white, green, and rainbow patterns.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://1622179098.rsc.cdn77.org/data/thumbs/full/146951/820/0/0/0/traditional-clothing-in-mexico-and-guatemala-the-rich-and-fascinating-history-of-huipil.jpg,2024-08-10T03:48:48.123311,"Multiple mannequins are displayed in glass cases, each wearing a different type of skirt and top.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://www.guelaguetzadesigns.com/cdn/shop/products/image_a95539c5-5f02-4b0d-be8c-fb3fe002d17b_1024x1024.png?v=1618105286,2024-08-10T03:48:48.123311,A white dress with red and green horizontal stripes and a lace trim is hanging on a wooden background.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://qph.cf2.quoracdn.net/main-qimg-bca02d73d75458e2ef89dd018a520253-lq,2024-08-10T03:48:48.123311,A person is wearing a wide-brimmed hat and a patterned garment that has long fringes.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://culturalgroupproject.weebly.com/uploads/4/1/3/5/41351787/1416769479.png,2024-08-10T03:48:48.123311,Three hats and two pairs of boots are displayed on a white and wood background.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://cdn11.bigcommerce.com/s-xe3w1/images/stencil/1280x1280/products/308/686/452__83463.1380510972.jpg?c=2,2024-08-10T03:48:48.123311,"A dress with a white skirt, green and white top, a red belt, and white lace trim.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i.ebayimg.com/images/g/35oAAOSwMa9gEPiw/s-l1200.webp,2024-08-10T03:48:48.123311,A woman is wearing a white top and a black skirt with colorful horizontal stripes and lace trim.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://www.thestoryoftexas.com/upload/images/artifacts/hilos-de-tradicion/colima-gallery-full.jpg,2024-08-10T03:48:48.123311,"A mannequin is wearing a long, white dress with red and floral embroidery.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i.pinimg.com/736x/dc/b6/05/dcb605c6477d729c0130aaabef5aa8e4.jpg,2024-08-10T03:48:48.123311,"A person with long dark hair is wearing a short, light dress with colorful embroidery and is walking down stairs.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i5.walmartimages.com/seo/Kids-Child-Girls-Mexican-Traditional-Dress-National-Style-Long-Sleeve-Dance-Princess-With-Headdress-Flower-Carnival-Birthday-Party-8-Outfits_9f243bc2-ed1c-4ae1-8e3b-e8f6ea8f52f2.72b1ea0f5a49ab185c933064fdb8df7d.jpeg,2024-08-10T03:48:48.123311,"It is a long, red dress with a rainbow-colored stripe around the bottom and lace around the neckline.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://m.media-amazon.com/images/I/712vivR4dIL._AC_UY1000_.jpg,2024-08-10T03:48:48.123311,"The image shows a white, red, green, and black dress with a black sash, along with a headband decorated with white, red, and green.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://enfilade18thc.com/wp-content/uploads/2022/02/middletonimage.jpg660x660.jpg?w=350&h=212,2024-08-10T03:48:48.123311,"A long, green, full-skirted garment with decorative trim is displayed on a mannequin.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://cielitolindomex.com/cdn/shop/products/image_e3f0f5ab-3523-4d64-bcef-5af497467c79_grande.jpg?v=1614925467,2024-08-10T03:48:48.123311,A woman wearing a white dress with colorful embroidery stands in front of a fountain.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://i.etsystatic.com/20458565/r/il/210a3c/3830476878/il_fullxfull.3830476878_reqz.jpg,2024-08-10T03:48:48.123311,Two white garments with colorful embroidery are tied together with a striped sash.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://mexiconewsdaily.com/wp-content/uploads/2022/02/01-CuerasALG.jpg,2024-08-10T03:48:48.123311,"Two garments made from brown, fringed material with decorative stitching.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://imgix.bustle.com/uploads/image/2023/10/10/5d208f75-bf3c-4c64-9333-c8333f958f2c-284887620_1007504653465363_3712970394013524303_n-1.jpg,2024-08-10T03:48:48.123311,A person with long dark hair is wearing a red and white outfit in front of a door.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://mexican-clothing-co.com/wp-content/uploads/2023/07/image_c4c9e364-2198-4cd7-b4b6-9e5e975fbfa2-1.webp,2024-08-10T03:48:48.123311,"A person with long hair is wearing a short, dark dress with colorful patterns on it.",0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,"https://assets.vogue.com/photos/5f3d7a7e7ac66200a716c9dc/1:1/w_1200,h_1200,c_limit/Photo%20Mar%2008,%209%2025%2041%20AM.jpg",2024-08-10T03:48:48.123311,A person wearing a dress made from many different patterned fabrics sits on a couch.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://ae01.alicdn.com/kf/S5ce89380831545b28f3c689cc0dc97438/Mexican-Cosplay-Party-Holiday-Costumes-Mexico-Traditional-Festival-Clothing-Performance-Halloween-For-Adult-Kid-Tops-Hat.jpg,2024-08-10T03:48:48.123311,Three girls are wearing long dresses with colorful striped bottoms and lace trim.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://www.officialfiesta.com/v/vspfiles/photos/DRESS_CROCHET_CAMPESINABLK-2.jpg,2024-08-10T03:48:48.123311,A black dress with colorful floral embroidery and lace trim.,0,0,0,0,0,,2024-08-11T16:20:27.239968
CLOTH,MEX,https://quebonitomx.com/cdn/shop/files/CATEGORIAS-mujres.jpg?v=1674081779,2024-08-10T03:48:48.123311,Three women are wearing dresses with floral patterns.,0,0,0,0,0,,2024-08-11T16:20:27.239968
